ball.x, ball.y, ball.vx, ball.vy, player.y
294.0, 386.0, 1, 1, 395
296.0, 388.0, 1, 1, 395
298.0, 390.0, 1, 1, 395
300.0, 392.0, 1, 1, 395
302.0, 394.0, 1, 1, 395
304.0, 396.0, 1, 1, 395
306.0, 398.0, 1, 1, 395
308.0, 400.0, 1, 1, 395
310.0, 402.0, 1, 1, 395
312.0, 404.0, 1, 1, 395
314.0, 406.0, 1, 1, 395
316.0, 408.0, 1, 1, 395
318.0, 410.0, 1, 1, 395
320.0, 412.0, 1, 1, 395
322.0, 414.0, 1, 1, 395
324.0, 416.0, 1, 1, 395
326.0, 418.0, 1, 1, 395
328.0, 420.0, 1, 1, 395
330.0, 422.0, 1, 1, 395
332.0, 424.0, 1, 1, 395
334.0, 426.0, 1, 1, 395
336.0, 428.0, 1, 1, 395
338.0, 430.0, 1, 1, 395
340.0, 432.0, 1, 1, 395
342.0, 434.0, 1, 1, 395
344.0, 436.0, 1, 1, 395
346.0, 438.0, 1, 1, 395
348.0, 440.0, 1, 1, 395
350.0, 442.0, 1, 1, 395
352.0, 444.0, 1, 1, 395
354.0, 446.0, 1, 1, 395
356.0, 444.0, 1, -1, 395
358.0, 442.0, 1, -1, 395
360.0, 440.0, 1, -1, 395
362.0, 438.0, 1, -1, 395
364.0, 436.0, 1, -1, 395
366.0, 434.0, 1, -1, 395
368.0, 432.0, 1, -1, 395
370.0, 430.0, 1, -1, 395
372.0, 428.0, 1, -1, 395
374.0, 426.0, 1, -1, 395
376.0, 424.0, 1, -1, 395
378.0, 422.0, 1, -1, 395
380.0, 420.0, 1, -1, 395
382.0, 418.0, 1, -1, 395
384.0, 416.0, 1, -1, 395
386.0, 414.0, 1, -1, 395
388.0, 412.0, 1, -1, 395
390.0, 410.0, 1, -1, 395
392.0, 408.0, 1, -1, 395
394.0, 406.0, 1, -1, 395
396.0, 404.0, 1, -1, 395
398.0, 402.0, 1, -1, 395
400.0, 400.0, 1, -1, 395
402.0, 398.0, 1, -1, 391
404.0, 396.0, 1, -1, 387
406.0, 394.0, 1, -1, 383
408.0, 392.0, 1, -1, 379
410.0, 390.0, 1, -1, 375
412.0, 388.0, 1, -1, 371
414.0, 386.0, 1, -1, 367
416.0, 384.0, 1, -1, 363
418.0, 382.0, 1, -1, 359
420.0, 380.0, 1, -1, 355
422.0, 378.0, 1, -1, 351
424.0, 376.0, 1, -1, 347
426.0, 374.0, 1, -1, 343
428.0, 372.0, 1, -1, 339
430.0, 370.0, 1, -1, 335
432.0, 368.0, 1, -1, 331
434.0, 366.0, 1, -1, 327
436.0, 364.0, 1, -1, 323
438.0, 362.0, 1, -1, 319
440.0, 360.0, 1, -1, 315
442.0, 358.0, 1, -1, 311
444.0, 356.0, 1, -1, 307
446.0, 354.0, 1, -1, 303
448.0, 352.0, 1, -1, 299
450.0, 350.0, 1, -1, 295
452.0, 348.0, 1, -1, 291
454.0, 346.0, 1, -1, 287
456.0, 344.0, 1, -1, 283
458.0, 342.0, 1, -1, 279
460.0, 340.0, 1, -1, 279
462.0, 338.0, 1, -1, 279
464.0, 336.0, 1, -1, 279
466.0, 334.0, 1, -1, 279
468.0, 332.0, 1, -1, 279
470.0, 330.0, 1, -1, 279
472.0, 328.0, 1, -1, 279
474.0, 326.0, 1, -1, 279
476.0, 324.0, 1, -1, 279
478.0, 322.0, 1, -1, 279
480.0, 320.0, 1, -1, 279
482.0, 318.0, 1, -1, 279
484.0, 316.0, 1, -1, 279
486.0, 314.0, 1, -1, 279
488.0, 312.0, 1, -1, 279
490.0, 310.0, 1, -1, 279
492.0, 308.0, 1, -1, 279
494.0, 306.0, 1, -1, 279
496.0, 304.0, 1, -1, 279
498.0, 302.0, 1, -1, 279
500.0, 300.0, 1, -1, 275
502.0, 298.0, 1, -1, 271
504.0, 296.0, 1, -1, 267
506.0, 294.0, 1, -1, 263
508.0, 292.0, 1, -1, 259
510.0, 290.0, 1, -1, 255
512.0, 288.0, 1, -1, 251
514.0, 286.0, 1, -1, 247
516.0, 284.0, 1, -1, 243
518.0, 282.0, 1, -1, 239
520.0, 280.0, 1, -1, 235
522.0, 278.0, 1, -1, 231
524.0, 276.0, 1, -1, 227
526.0, 274.0, 1, -1, 223
528.0, 272.0, 1, -1, 219
530.0, 270.0, 1, -1, 215
532.0, 268.0, 1, -1, 211
534.0, 266.0, 1, -1, 207
536.0, 264.0, 1, -1, 207
538.0, 262.0, 1, -1, 207
540.0, 260.0, 1, -1, 207
542.0, 258.0, 1, -1, 207
544.0, 256.0, 1, -1, 207
546.0, 254.0, 1, -1, 207
548.0, 252.0, 1, -1, 207
550.0, 250.0, 1, -1, 207
552.0, 248.0, 1, -1, 207
554.0, 246.0, 1, -1, 207
556.0, 244.0, 1, -1, 207
558.0, 242.0, 1, -1, 207
560.0, 240.0, 1, -1, 207
562.0, 238.0, 1, -1, 203
564.0, 236.0, 1, -1, 199
566.0, 234.0, 1, -1, 195
564.0, 232.0, -1, -1, 191
562.0, 230.0, -1, -1, 191
560.0, 228.0, -1, -1, 191
558.0, 226.0, -1, -1, 191
556.0, 224.0, -1, -1, 191
554.0, 222.0, -1, -1, 191
552.0, 220.0, -1, -1, 191
550.0, 218.0, -1, -1, 191
548.0, 216.0, -1, -1, 191
546.0, 214.0, -1, -1, 191
544.0, 212.0, -1, -1, 191
542.0, 210.0, -1, -1, 191
540.0, 208.0, -1, -1, 191
538.0, 206.0, -1, -1, 191
536.0, 204.0, -1, -1, 191
534.0, 202.0, -1, -1, 191
532.0, 200.0, -1, -1, 191
530.0, 198.0, -1, -1, 191
528.0, 196.0, -1, -1, 191
526.0, 194.0, -1, -1, 191
524.0, 192.0, -1, -1, 191
522.0, 190.0, -1, -1, 191
520.0, 188.0, -1, -1, 191
518.0, 186.0, -1, -1, 191
516.0, 184.0, -1, -1, 191
514.0, 182.0, -1, -1, 191
512.0, 180.0, -1, -1, 191
510.0, 178.0, -1, -1, 191
508.0, 176.0, -1, -1, 191
506.0, 174.0, -1, -1, 191
504.0, 172.0, -1, -1, 191
502.0, 170.0, -1, -1, 191
500.0, 168.0, -1, -1, 191
498.0, 166.0, -1, -1, 191
496.0, 164.0, -1, -1, 191
494.0, 162.0, -1, -1, 191
492.0, 160.0, -1, -1, 191
490.0, 158.0, -1, -1, 191
488.0, 156.0, -1, -1, 191
486.0, 154.0, -1, -1, 191
484.0, 152.0, -1, -1, 191
482.0, 150.0, -1, -1, 191
480.0, 148.0, -1, -1, 191
478.0, 146.0, -1, -1, 191
476.0, 144.0, -1, -1, 191
474.0, 142.0, -1, -1, 191
472.0, 140.0, -1, -1, 191
470.0, 138.0, -1, -1, 191
468.0, 136.0, -1, -1, 191
466.0, 134.0, -1, -1, 191
464.0, 132.0, -1, -1, 191
462.0, 130.0, -1, -1, 191
460.0, 128.0, -1, -1, 191
458.0, 126.0, -1, -1, 191
456.0, 124.0, -1, -1, 191
454.0, 122.0, -1, -1, 191
452.0, 120.0, -1, -1, 191
450.0, 118.0, -1, -1, 191
448.0, 116.0, -1, -1, 191
446.0, 114.0, -1, -1, 191
444.0, 112.0, -1, -1, 191
442.0, 110.0, -1, -1, 191
440.0, 108.0, -1, -1, 191
438.0, 106.0, -1, -1, 191
436.0, 104.0, -1, -1, 191
434.0, 102.0, -1, -1, 191
432.0, 100.0, -1, -1, 191
430.0, 98.0, -1, -1, 191
428.0, 96.0, -1, -1, 191
426.0, 94.0, -1, -1, 191
424.0, 92.0, -1, -1, 191
422.0, 90.0, -1, -1, 191
420.0, 88.0, -1, -1, 191
418.0, 86.0, -1, -1, 191
416.0, 84.0, -1, -1, 191
414.0, 82.0, -1, -1, 191
412.0, 80.0, -1, -1, 191
410.0, 78.0, -1, -1, 191
408.0, 76.0, -1, -1, 191
406.0, 74.0, -1, -1, 191
404.0, 72.0, -1, -1, 191
402.0, 70.0, -1, -1, 191
400.0, 68.0, -1, -1, 191
398.0, 66.0, -1, -1, 191
396.0, 64.0, -1, -1, 191
394.0, 62.0, -1, -1, 191
392.0, 60.0, -1, -1, 191
390.0, 58.0, -1, -1, 191
388.0, 56.0, -1, -1, 191
386.0, 54.0, -1, -1, 191
384.0, 52.0, -1, -1, 191
382.0, 50.0, -1, -1, 191
380.0, 48.0, -1, -1, 191
378.0, 46.0, -1, -1, 191
376.0, 44.0, -1, -1, 191
374.0, 42.0, -1, -1, 191
372.0, 40.0, -1, -1, 191
370.0, 38.0, -1, -1, 191
368.0, 36.0, -1, -1, 191
366.0, 34.0, -1, -1, 191
364.0, 32.0, -1, -1, 191
362.0, 34.0, -1, 1, 191
360.0, 36.0, -1, 1, 191
358.0, 38.0, -1, 1, 191
356.0, 40.0, -1, 1, 191
354.0, 42.0, -1, 1, 191
352.0, 44.0, -1, 1, 191
350.0, 46.0, -1, 1, 191
348.0, 48.0, -1, 1, 191
346.0, 50.0, -1, 1, 191
344.0, 52.0, -1, 1, 191
342.0, 54.0, -1, 1, 191
340.0, 56.0, -1, 1, 191
338.0, 58.0, -1, 1, 191
336.0, 60.0, -1, 1, 191
334.0, 62.0, -1, 1, 191
332.0, 64.0, -1, 1, 191
330.0, 66.0, -1, 1, 191
328.0, 68.0, -1, 1, 191
326.0, 70.0, -1, 1, 191
324.0, 72.0, -1, 1, 191
322.0, 74.0, -1, 1, 191
320.0, 76.0, -1, 1, 191
318.0, 78.0, -1, 1, 191
316.0, 80.0, -1, 1, 191
314.0, 82.0, -1, 1, 191
312.0, 84.0, -1, 1, 191
310.0, 86.0, -1, 1, 191
308.0, 88.0, -1, 1, 191
306.0, 90.0, -1, 1, 191
304.0, 92.0, -1, 1, 191
302.0, 94.0, -1, 1, 191
300.0, 96.0, -1, 1, 191
298.0, 98.0, -1, 1, 191
296.0, 100.0, -1, 1, 191
294.0, 102.0, -1, 1, 191
292.0, 104.0, -1, 1, 191
290.0, 106.0, -1, 1, 191
288.0, 108.0, -1, 1, 191
286.0, 110.0, -1, 1, 191
284.0, 112.0, -1, 1, 191
282.0, 114.0, -1, 1, 191
280.0, 116.0, -1, 1, 191
278.0, 118.0, -1, 1, 191
276.0, 120.0, -1, 1, 191
274.0, 122.0, -1, 1, 191
272.0, 124.0, -1, 1, 191
270.0, 126.0, -1, 1, 191
268.0, 128.0, -1, 1, 191
266.0, 130.0, -1, 1, 191
264.0, 132.0, -1, 1, 191
262.0, 134.0, -1, 1, 191
260.0, 136.0, -1, 1, 191
258.0, 138.0, -1, 1, 191
256.0, 140.0, -1, 1, 191
254.0, 142.0, -1, 1, 191
252.0, 144.0, -1, 1, 191
250.0, 146.0, -1, 1, 191
248.0, 148.0, -1, 1, 191
246.0, 150.0, -1, 1, 191
244.0, 152.0, -1, 1, 191
242.0, 154.0, -1, 1, 191
240.0, 156.0, -1, 1, 191
238.0, 158.0, -1, 1, 191
236.0, 160.0, -1, 1, 191
234.0, 162.0, -1, 1, 191
232.0, 164.0, -1, 1, 191
230.0, 166.0, -1, 1, 191
228.0, 168.0, -1, 1, 191
226.0, 170.0, -1, 1, 191
224.0, 172.0, -1, 1, 191
222.0, 174.0, -1, 1, 191
220.0, 176.0, -1, 1, 191
218.0, 178.0, -1, 1, 191
216.0, 180.0, -1, 1, 191
214.0, 182.0, -1, 1, 191
212.0, 184.0, -1, 1, 191
210.0, 186.0, -1, 1, 191
208.0, 188.0, -1, 1, 191
206.0, 190.0, -1, 1, 191
204.0, 192.0, -1, 1, 191
202.0, 194.0, -1, 1, 191
200.0, 196.0, -1, 1, 191
198.0, 198.0, -1, 1, 191
196.0, 200.0, -1, 1, 191
194.0, 202.0, -1, 1, 191
192.0, 204.0, -1, 1, 191
190.0, 206.0, -1, 1, 191
188.0, 208.0, -1, 1, 191
186.0, 210.0, -1, 1, 191
184.0, 212.0, -1, 1, 191
182.0, 214.0, -1, 1, 191
180.0, 216.0, -1, 1, 191
178.0, 218.0, -1, 1, 191
176.0, 220.0, -1, 1, 191
174.0, 222.0, -1, 1, 191
172.0, 224.0, -1, 1, 191
170.0, 226.0, -1, 1, 191
168.0, 228.0, -1, 1, 191
166.0, 230.0, -1, 1, 191
164.0, 232.0, -1, 1, 191
162.0, 234.0, -1, 1, 191
160.0, 236.0, -1, 1, 191
158.0, 238.0, -1, 1, 191
156.0, 240.0, -1, 1, 191
154.0, 242.0, -1, 1, 191
152.0, 244.0, -1, 1, 191
150.0, 246.0, -1, 1, 191
148.0, 248.0, -1, 1, 191
146.0, 250.0, -1, 1, 191
144.0, 252.0, -1, 1, 191
142.0, 254.0, -1, 1, 191
140.0, 256.0, -1, 1, 191
138.0, 258.0, -1, 1, 191
136.0, 260.0, -1, 1, 191
134.0, 262.0, -1, 1, 191
132.0, 264.0, -1, 1, 191
130.0, 266.0, -1, 1, 191
128.0, 268.0, -1, 1, 191
126.0, 270.0, -1, 1, 191
124.0, 272.0, -1, 1, 191
122.0, 274.0, -1, 1, 191
120.0, 276.0, -1, 1, 191
118.0, 278.0, -1, 1, 191
116.0, 280.0, -1, 1, 191
114.0, 282.0, -1, 1, 191
112.0, 284.0, -1, 1, 191
110.0, 286.0, -1, 1, 191
108.0, 288.0, -1, 1, 191
106.0, 290.0, -1, 1, 191
104.0, 292.0, -1, 1, 191
102.0, 294.0, -1, 1, 191
100.0, 296.0, -1, 1, 191
98.0, 298.0, -1, 1, 191
96.0, 300.0, -1, 1, 191
94.0, 302.0, -1, 1, 191
92.0, 304.0, -1, 1, 191
90.0, 306.0, -1, 1, 191
88.0, 308.0, -1, 1, 191
86.0, 310.0, -1, 1, 191
84.0, 312.0, -1, 1, 191
82.0, 314.0, -1, 1, 191
80.0, 316.0, -1, 1, 191
78.0, 318.0, -1, 1, 191
76.0, 320.0, -1, 1, 191
74.0, 322.0, -1, 1, 191
72.0, 324.0, -1, 1, 191
70.0, 326.0, -1, 1, 191
68.0, 328.0, -1, 1, 191
66.0, 330.0, -1, 1, 191
64.0, 332.0, -1, 1, 191
62.0, 334.0, -1, 1, 191
60.0, 336.0, -1, 1, 191
58.0, 338.0, -1, 1, 191
56.0, 340.0, -1, 1, 191
54.0, 342.0, -1, 1, 191
52.0, 344.0, -1, 1, 191
50.0, 346.0, -1, 1, 191
48.0, 348.0, -1, 1, 191
46.0, 350.0, -1, 1, 191
44.0, 352.0, -1, 1, 191
42.0, 354.0, -1, 1, 191
40.0, 356.0, -1, 1, 191
38.0, 358.0, -1, 1, 191
36.0, 360.0, -1, 1, 191
34.0, 362.0, -1, 1, 191
32.0, 364.0, -1, 1, 191
34.0, 366.0, 1, 1, 191
36.0, 368.0, 1, 1, 191
38.0, 370.0, 1, 1, 191
40.0, 372.0, 1, 1, 191
42.0, 374.0, 1, 1, 191
44.0, 376.0, 1, 1, 191
46.0, 378.0, 1, 1, 191
48.0, 380.0, 1, 1, 191
50.0, 382.0, 1, 1, 191
52.0, 384.0, 1, 1, 191
54.0, 386.0, 1, 1, 191
56.0, 388.0, 1, 1, 191
58.0, 390.0, 1, 1, 191
60.0, 392.0, 1, 1, 191
62.0, 394.0, 1, 1, 191
64.0, 396.0, 1, 1, 191
66.0, 398.0, 1, 1, 191
68.0, 400.0, 1, 1, 191
70.0, 402.0, 1, 1, 191
72.0, 404.0, 1, 1, 191
74.0, 406.0, 1, 1, 191
76.0, 408.0, 1, 1, 191
78.0, 410.0, 1, 1, 191
80.0, 412.0, 1, 1, 191
82.0, 414.0, 1, 1, 191
84.0, 416.0, 1, 1, 191
86.0, 418.0, 1, 1, 191
88.0, 420.0, 1, 1, 191
90.0, 422.0, 1, 1, 191
92.0, 424.0, 1, 1, 191
94.0, 426.0, 1, 1, 191
96.0, 428.0, 1, 1, 191
98.0, 430.0, 1, 1, 191
100.0, 432.0, 1, 1, 191
102.0, 434.0, 1, 1, 191
104.0, 436.0, 1, 1, 191
106.0, 438.0, 1, 1, 191
108.0, 440.0, 1, 1, 191
110.0, 442.0, 1, 1, 191
112.0, 444.0, 1, 1, 191
114.0, 446.0, 1, 1, 191
116.0, 444.0, 1, -1, 191
118.0, 442.0, 1, -1, 191
120.0, 440.0, 1, -1, 191
122.0, 438.0, 1, -1, 191
124.0, 436.0, 1, -1, 191
126.0, 434.0, 1, -1, 191
128.0, 432.0, 1, -1, 191
130.0, 430.0, 1, -1, 191
132.0, 428.0, 1, -1, 191
134.0, 426.0, 1, -1, 191
136.0, 424.0, 1, -1, 191
138.0, 422.0, 1, -1, 191
140.0, 420.0, 1, -1, 191
142.0, 418.0, 1, -1, 191
144.0, 416.0, 1, -1, 191
146.0, 414.0, 1, -1, 191
148.0, 412.0, 1, -1, 191
150.0, 410.0, 1, -1, 191
152.0, 408.0, 1, -1, 191
154.0, 406.0, 1, -1, 191
156.0, 404.0, 1, -1, 191
158.0, 402.0, 1, -1, 191
160.0, 400.0, 1, -1, 191
162.0, 398.0, 1, -1, 191
164.0, 396.0, 1, -1, 191
166.0, 394.0, 1, -1, 191
168.0, 392.0, 1, -1, 191
170.0, 390.0, 1, -1, 191
172.0, 388.0, 1, -1, 191
174.0, 386.0, 1, -1, 191
176.0, 384.0, 1, -1, 191
178.0, 382.0, 1, -1, 191
180.0, 380.0, 1, -1, 191
182.0, 378.0, 1, -1, 191
184.0, 376.0, 1, -1, 191
186.0, 374.0, 1, -1, 191
188.0, 372.0, 1, -1, 191
190.0, 370.0, 1, -1, 191
192.0, 368.0, 1, -1, 191
194.0, 366.0, 1, -1, 191
196.0, 364.0, 1, -1, 191
198.0, 362.0, 1, -1, 191
200.0, 360.0, 1, -1, 191
202.0, 358.0, 1, -1, 191
204.0, 356.0, 1, -1, 191
206.0, 354.0, 1, -1, 191
208.0, 352.0, 1, -1, 191
210.0, 350.0, 1, -1, 191
212.0, 348.0, 1, -1, 191
214.0, 346.0, 1, -1, 191
216.0, 344.0, 1, -1, 191
218.0, 342.0, 1, -1, 191
220.0, 340.0, 1, -1, 191
222.0, 338.0, 1, -1, 191
224.0, 336.0, 1, -1, 191
226.0, 334.0, 1, -1, 191
228.0, 332.0, 1, -1, 191
230.0, 330.0, 1, -1, 191
232.0, 328.0, 1, -1, 191
234.0, 326.0, 1, -1, 191
236.0, 324.0, 1, -1, 191
238.0, 322.0, 1, -1, 191
240.0, 320.0, 1, -1, 191
242.0, 318.0, 1, -1, 191
244.0, 316.0, 1, -1, 191
246.0, 314.0, 1, -1, 191
248.0, 312.0, 1, -1, 191
250.0, 310.0, 1, -1, 191
252.0, 308.0, 1, -1, 191
254.0, 306.0, 1, -1, 191
256.0, 304.0, 1, -1, 191
258.0, 302.0, 1, -1, 191
260.0, 300.0, 1, -1, 191
262.0, 298.0, 1, -1, 191
264.0, 296.0, 1, -1, 191
266.0, 294.0, 1, -1, 191
268.0, 292.0, 1, -1, 191
270.0, 290.0, 1, -1, 191
272.0, 288.0, 1, -1, 191
274.0, 286.0, 1, -1, 191
276.0, 284.0, 1, -1, 191
278.0, 282.0, 1, -1, 191
280.0, 280.0, 1, -1, 191
282.0, 278.0, 1, -1, 191
284.0, 276.0, 1, -1, 191
286.0, 274.0, 1, -1, 191
288.0, 272.0, 1, -1, 191
290.0, 270.0, 1, -1, 191
292.0, 268.0, 1, -1, 191
294.0, 266.0, 1, -1, 191
296.0, 264.0, 1, -1, 191
298.0, 262.0, 1, -1, 191
300.0, 260.0, 1, -1, 191
302.0, 258.0, 1, -1, 191
304.0, 256.0, 1, -1, 191
306.0, 254.0, 1, -1, 191
308.0, 252.0, 1, -1, 191
310.0, 250.0, 1, -1, 191
312.0, 248.0, 1, -1, 191
314.0, 246.0, 1, -1, 191
316.0, 244.0, 1, -1, 191
318.0, 242.0, 1, -1, 191
320.0, 240.0, 1, -1, 191
322.0, 238.0, 1, -1, 191
324.0, 236.0, 1, -1, 191
326.0, 234.0, 1, -1, 191
328.0, 232.0, 1, -1, 191
330.0, 230.0, 1, -1, 191
332.0, 228.0, 1, -1, 191
334.0, 226.0, 1, -1, 191
336.0, 224.0, 1, -1, 191
338.0, 222.0, 1, -1, 191
340.0, 220.0, 1, -1, 191
342.0, 218.0, 1, -1, 191
344.0, 216.0, 1, -1, 191
346.0, 214.0, 1, -1, 191
348.0, 212.0, 1, -1, 191
350.0, 210.0, 1, -1, 191
352.0, 208.0, 1, -1, 191
354.0, 206.0, 1, -1, 191
356.0, 204.0, 1, -1, 191
358.0, 202.0, 1, -1, 191
360.0, 200.0, 1, -1, 191
362.0, 198.0, 1, -1, 191
364.0, 196.0, 1, -1, 191
366.0, 194.0, 1, -1, 191
368.0, 192.0, 1, -1, 191
370.0, 190.0, 1, -1, 191
372.0, 188.0, 1, -1, 191
374.0, 186.0, 1, -1, 191
376.0, 184.0, 1, -1, 191
378.0, 182.0, 1, -1, 191
380.0, 180.0, 1, -1, 191
382.0, 178.0, 1, -1, 191
384.0, 176.0, 1, -1, 191
386.0, 174.0, 1, -1, 191
388.0, 172.0, 1, -1, 191
390.0, 170.0, 1, -1, 191
392.0, 168.0, 1, -1, 191
394.0, 166.0, 1, -1, 191
396.0, 164.0, 1, -1, 191
398.0, 162.0, 1, -1, 191
400.0, 160.0, 1, -1, 191
402.0, 158.0, 1, -1, 191
404.0, 156.0, 1, -1, 191
406.0, 154.0, 1, -1, 191
408.0, 152.0, 1, -1, 191
410.0, 150.0, 1, -1, 191
412.0, 148.0, 1, -1, 191
414.0, 146.0, 1, -1, 191
416.0, 144.0, 1, -1, 191
418.0, 142.0, 1, -1, 191
420.0, 140.0, 1, -1, 191
422.0, 138.0, 1, -1, 191
424.0, 136.0, 1, -1, 191
426.0, 134.0, 1, -1, 191
428.0, 132.0, 1, -1, 191
430.0, 130.0, 1, -1, 191
432.0, 128.0, 1, -1, 191
434.0, 126.0, 1, -1, 191
436.0, 124.0, 1, -1, 187
438.0, 122.0, 1, -1, 183
440.0, 120.0, 1, -1, 179
442.0, 118.0, 1, -1, 175
444.0, 116.0, 1, -1, 171
446.0, 114.0, 1, -1, 167
448.0, 112.0, 1, -1, 163
450.0, 110.0, 1, -1, 159
452.0, 108.0, 1, -1, 155
454.0, 106.0, 1, -1, 151
456.0, 104.0, 1, -1, 147
458.0, 102.0, 1, -1, 143
460.0, 100.0, 1, -1, 139
462.0, 98.0, 1, -1, 135
464.0, 96.0, 1, -1, 131
466.0, 94.0, 1, -1, 127
468.0, 92.0, 1, -1, 123
470.0, 90.0, 1, -1, 119
472.0, 88.0, 1, -1, 115
474.0, 86.0, 1, -1, 111
476.0, 84.0, 1, -1, 107
478.0, 82.0, 1, -1, 103
480.0, 80.0, 1, -1, 99
482.0, 78.0, 1, -1, 95
484.0, 76.0, 1, -1, 91
486.0, 74.0, 1, -1, 87
488.0, 72.0, 1, -1, 83
490.0, 70.0, 1, -1, 79
492.0, 68.0, 1, -1, 75
494.0, 66.0, 1, -1, 71
496.0, 64.0, 1, -1, 67
498.0, 62.0, 1, -1, 63
500.0, 60.0, 1, -1, 59
502.0, 58.0, 1, -1, 55
504.0, 56.0, 1, -1, 51
506.0, 54.0, 1, -1, 51
508.0, 52.0, 1, -1, 51
510.0, 50.0, 1, -1, 51
512.0, 48.0, 1, -1, 51
514.0, 46.0, 1, -1, 51
516.0, 44.0, 1, -1, 51
518.0, 42.0, 1, -1, 51
520.0, 40.0, 1, -1, 51
522.0, 38.0, 1, -1, 51
524.0, 36.0, 1, -1, 51
526.0, 34.0, 1, -1, 51
528.0, 32.0, 1, -1, 51
530.0, 34.0, 1, 1, 47
532.0, 36.0, 1, 1, 43
534.0, 38.0, 1, 1, 39
536.0, 40.0, 1, 1, 35
538.0, 42.0, 1, 1, 31
540.0, 44.0, 1, 1, 27
542.0, 46.0, 1, 1, 23
544.0, 48.0, 1, 1, 19
546.0, 50.0, 1, 1, 17
548.0, 52.0, 1, 1, 21
550.0, 54.0, 1, 1, 21
552.0, 56.0, 1, 1, 21
554.0, 58.0, 1, 1, 21
556.0, 60.0, 1, 1, 21
558.0, 62.0, 1, 1, 21
560.0, 64.0, 1, 1, 21
562.0, 66.0, 1, 1, 21
564.0, 68.0, 1, 1, 21
566.0, 70.0, 1, 1, 21
564.0, 72.0, -1, 1, 21
562.0, 74.0, -1, 1, 21
560.0, 76.0, -1, 1, 21
558.0, 78.0, -1, 1, 21
556.0, 80.0, -1, 1, 21
554.0, 82.0, -1, 1, 21
552.0, 84.0, -1, 1, 21
550.0, 86.0, -1, 1, 21
548.0, 88.0, -1, 1, 21
546.0, 90.0, -1, 1, 21
544.0, 92.0, -1, 1, 21
542.0, 94.0, -1, 1, 21
540.0, 96.0, -1, 1, 21
538.0, 98.0, -1, 1, 21
536.0, 100.0, -1, 1, 21
534.0, 102.0, -1, 1, 21
532.0, 104.0, -1, 1, 21
530.0, 106.0, -1, 1, 21
528.0, 108.0, -1, 1, 21
526.0, 110.0, -1, 1, 21
524.0, 112.0, -1, 1, 21
522.0, 114.0, -1, 1, 21
520.0, 116.0, -1, 1, 21
518.0, 118.0, -1, 1, 21
516.0, 120.0, -1, 1, 21
514.0, 122.0, -1, 1, 21
512.0, 124.0, -1, 1, 21
510.0, 126.0, -1, 1, 21
508.0, 128.0, -1, 1, 21
506.0, 130.0, -1, 1, 21
504.0, 132.0, -1, 1, 21
502.0, 134.0, -1, 1, 21
500.0, 136.0, -1, 1, 21
498.0, 138.0, -1, 1, 21
496.0, 140.0, -1, 1, 21
494.0, 142.0, -1, 1, 21
492.0, 144.0, -1, 1, 21
490.0, 146.0, -1, 1, 21
488.0, 148.0, -1, 1, 21
486.0, 150.0, -1, 1, 21
484.0, 152.0, -1, 1, 21
482.0, 154.0, -1, 1, 21
480.0, 156.0, -1, 1, 21
478.0, 158.0, -1, 1, 21
476.0, 160.0, -1, 1, 21
474.0, 162.0, -1, 1, 21
472.0, 164.0, -1, 1, 21
470.0, 166.0, -1, 1, 21
468.0, 168.0, -1, 1, 21
466.0, 170.0, -1, 1, 21
464.0, 172.0, -1, 1, 21
462.0, 174.0, -1, 1, 21
460.0, 176.0, -1, 1, 21
458.0, 178.0, -1, 1, 21
456.0, 180.0, -1, 1, 21
454.0, 182.0, -1, 1, 21
452.0, 184.0, -1, 1, 21
450.0, 186.0, -1, 1, 21
448.0, 188.0, -1, 1, 21
446.0, 190.0, -1, 1, 21
444.0, 192.0, -1, 1, 21
442.0, 194.0, -1, 1, 21
440.0, 196.0, -1, 1, 21
438.0, 198.0, -1, 1, 21
436.0, 200.0, -1, 1, 21
434.0, 202.0, -1, 1, 21
432.0, 204.0, -1, 1, 21
430.0, 206.0, -1, 1, 21
428.0, 208.0, -1, 1, 21
426.0, 210.0, -1, 1, 21
424.0, 212.0, -1, 1, 21
422.0, 214.0, -1, 1, 21
420.0, 216.0, -1, 1, 21
418.0, 218.0, -1, 1, 21
416.0, 220.0, -1, 1, 21
414.0, 222.0, -1, 1, 21
412.0, 224.0, -1, 1, 21
410.0, 226.0, -1, 1, 21
408.0, 228.0, -1, 1, 21
406.0, 230.0, -1, 1, 21
404.0, 232.0, -1, 1, 21
402.0, 234.0, -1, 1, 21
400.0, 236.0, -1, 1, 21
398.0, 238.0, -1, 1, 21
396.0, 240.0, -1, 1, 21
394.0, 242.0, -1, 1, 21
392.0, 244.0, -1, 1, 21
390.0, 246.0, -1, 1, 21
388.0, 248.0, -1, 1, 21
386.0, 250.0, -1, 1, 21
384.0, 252.0, -1, 1, 21
382.0, 254.0, -1, 1, 21
380.0, 256.0, -1, 1, 21
378.0, 258.0, -1, 1, 21
376.0, 260.0, -1, 1, 21
374.0, 262.0, -1, 1, 21
372.0, 264.0, -1, 1, 21
370.0, 266.0, -1, 1, 21
368.0, 268.0, -1, 1, 21
366.0, 270.0, -1, 1, 21
364.0, 272.0, -1, 1, 21
362.0, 274.0, -1, 1, 21
360.0, 276.0, -1, 1, 21
358.0, 278.0, -1, 1, 21
356.0, 280.0, -1, 1, 21
